Kr,Rs,Ar,Vf (%),k,k_egv,k_mean,k_std,k_max,k_min
5,0.0001,1,15,"[[0.14778540586473, -0.0006774594014948, -0.0019379634436036], [-0.0006774594014948, 0.14653916247132, 0.0011554925554799], [-0.0019379634436036, 0.0011554925554799, 0.14589319541548]]","[0.14948699710011268, 0.1462667115842162, 0.1444640550672009]",0.146739254583843,0.00254459413883,0.149486997100113,0.144464055067201
5,0.0001,2,15,"[[0.14673056999443, -0.0013969822577216, -0.0007641194656421], [-0.0013969822577216, 0.14909626356429, 0.001004978613667], [-0.0007641194656421, 0.001004978613667, 0.15169620902765]]","[0.14606888890867342, 0.1523023484504574, 0.14915180522723911]",0.14917434752879,0.003116790910742,0.152302348450457,0.146068888908673
5,0.0001,3,15,"[[0.15259829651459, -0.0016143578246995, -0.0012808650982245], [-0.0016143578246995, 0.15332295270415, 0.000705600589244], [-0.0012808650982245, 0.000705600589244, 0.15415951542556]]","[0.1557871869569521, 0.15117852544227514, 0.1531150522450728]",0.153360254881433,0.002314094528941,0.155787186956952,0.151178525442275
5,0.0001,4,15,"[[0.1562378011566, -0.0005848610795923, -0.0036202854715009], [-0.0005848610795923, 0.15988162216877, 0.0012795480425806], [-0.0036202854715009, 0.0012795480425806, 0.15542137721597]]","[0.15214394894768837, 0.1583938084100437, 0.16100304318360786]",0.157180266847113,0.004552515789533,0.161003043183608,0.152143948947688
5,0.0001,5,15,"[[0.15516013810498, 0.002131932210134, -0.0033564859928343], [0.002131932210134, 0.16077067308236, 0.0023561554415809], [-0.0033564859928343, 0.0023561554415809, 0.1607692138212]]","[0.15252964821533704, 0.16089503793397347, 0.16327533885922946]",0.15890000833618,0.005643808481479,0.163275338859229,0.152529648215337
5,0.0001,6,15,"[[0.1544748053824, 0.0029217845575073, -0.0056521936081322], [0.0029217845575073, 0.16312978336707, 0.0025988861142293], [-0.0056521936081322, 0.0025988861142293, 0.16167141061392]]","[0.15024083150377843, 0.16364148824376148, 0.16539367961584991]",0.159758666454463,0.008289115167644,0.16539367961585,0.150240831503778
5,0.0001,1,20,"[[0.16959176674908, -0.0008641174496015, -0.0030542818584476], [-0.0008641174496015, 0.16737721415771, 0.0011074922241674], [-0.0030542818584476, 0.0011074922241674, 0.16807861394326]]","[0.17235622287784777, 0.16561038754514698, 0.1670809844270555]",0.16834919828335,0.003547231085361,0.172356222877848,0.165610387545147
5,0.0001,2,20,"[[0.16812021417216, -0.0009891839951648, 0.0001573520112466], [-0.0009891839951648, 0.171706632102, 0.0025076373089024], [0.0001573520112466, 0.0025076373089024, 0.17567399189165]]","[0.16777295996233327, 0.170830492811391, 0.17689738539208574]",0.171833612721937,0.004644186906443,0.176897385392086,0.167772959962333
5,0.0001,3,20,"[[0.17367673756478, -0.0016409374306368, -0.0023416334812297], [-0.0016409374306368, 0.17918892172006, 0.0032891358439179], [-0.0023416334812297, 0.0032891358439179, 0.17850104526188]]","[0.18299066615423962, 0.17270904817590568, 0.17566699021657453]",0.177122234848907,0.005293035024261,0.18299066615424,0.172709048175906
5,0.0001,4,20,"[[0.18178358591155, 0.0017665234339483, -0.0071012149116378], [0.0017665234339483, 0.18210589458575, -1.5259891229842e-05], [-0.0071012149116378, -1.5259891229842e-05, 0.17923490084111]]","[0.17315202422142556, 0.188042222094774, 0.1819301350222104]",0.181041460446137,0.007484771543173,0.188042222094774,0.173152024221426
5,0.0001,5,20,"[[0.18324674050165, 0.0060235836625656, -0.006357713898902], [0.0060235836625656, 0.18673589400175, 0.0027237707265897], [-0.006357713898902, 0.0027237707265897, 0.18250883534452]]","[0.17357775618428273, 0.1917311012154242, 0.18718261244821305]",0.18416382328264,0.009445676258191,0.191731101215424,0.173577756184283
5,0.0001,6,20,"[[0.1827403470801, 0.0044551103824485, -0.0082069807092853], [0.0044551103824485, 0.18823141703182, 0.0058732000080721], [-0.0082069807092853, 0.0058732000080721, 0.18434678871704]]","[0.1720368129942637, 0.19039141265466, 0.1928903271800363]",0.18510618427632,0.011387163506882,0.192890327180036,0.172036812994264
5,0.0001,1,25,"[[0.19384015475068, 0.0008111405182121, -0.0037513017278355], [0.0008111405182121, 0.19249292839729, 0.0015343113375151], [-0.0037513017278355, 0.0015343113375151, 0.19223713705304]]","[0.18847790782886967, 0.1969023301218013, 0.19318998225033898]",0.192856740067003,0.004222086037373,0.196902330121801,0.18847790782887
5,0.0001,2,25,"[[0.19264352241475, -0.0018603113710888, 0.0019377766159578], [-0.0018603113710888, 0.19622731353846, 0.0024078676983851], [0.0019377766159578, 0.0024078676983851, 0.19893471854212]]","[0.19088779651951465, 0.19649285293344593, 0.20042490504236937]",0.195935184831777,0.004792948469146,0.200424905042369,0.190887796519515
5,0.0001,3,25,"[[0.19946093993749, 0.0007882338917999, -0.0021835217835176], [0.0007882338917999, 0.2069153119518, 0.0050112761781849], [-0.0021835217835176, 0.0050112761781849, 0.20485214916714]]","[0.19779945725932496, 0.2023757646868315, 0.21105317911027358]",0.203742800352143,0.006731781013094,0.211053179110274,0.197799457259325
5,0.0001,4,25,"[[0.20841651660703, 0.0030044019032862, -0.0072813663918763], [0.0030044019032862, 0.21350496569395, 0.0058107372313442], [-0.0072813663918763, 0.0058107372313442, 0.20574434884767]]","[0.19716319350139339, 0.21373717549383, 0.21676546215342657]",0.209221943716217,0.010552379948656,0.216765462153427,0.197163193501393
5,0.0001,5,25,"[[0.21238725215023, 0.00558014144015, -0.0061875966119495], [0.00558014144015, 0.21287254177334, 0.0061541062234214], [-0.0061875966119495, 0.0061541062234214, 0.21108493943953]]","[0.2001079418360373, 0.21795598293025675, 0.2182808085968059]",0.212114911121033,0.010399608717954,0.218280808596806,0.200107941836037
5,0.0001,6,25,"[[0.21172578739816, 0.0031736136068222, -0.0070544727228385], [0.0031736136068222, 0.21584882792607, 0.008249713937435], [-0.0070544727228385, 0.008249713937435, 0.21025970108263]]","[0.19957219609869425, 0.21616851570968404, 0.2220936045984816]",0.212611438802287,0.011674461756219,0.222093604598482,0.199572196098694
5,0.0001,1,30,"[[0.22085554929726, -0.0006399153078103, -0.0025093241034771], [-0.0006399153078103, 0.21958424753164, 0.0011919276369836], [-0.0025093241034771, 0.0011919276369836, 0.21891067623822]]","[0.22300468991980865, 0.21702388979949153, 0.21932189334781987]",0.219783491022373,0.00301700129759,0.223004689919809,0.217023889799491
5,0.0001,2,30,"[[0.222813140944, -0.0022778176050156, 0.0009175068997799], [-0.0022778176050156, 0.22649277989429, 0.0018731808318423], [0.0009175068997799, 0.0018731808318423, 0.22725619066907]]","[0.221258403486708, 0.22640383686508095, 0.228899871155571]",0.225520703835787,0.003896530507277,0.228899871155571,0.221258403486708
5,0.0001,3,30,"[[0.23025157324558, 0.0023971895886024, -0.0023082781314278], [0.0023971895886024, 0.23390546772849, 0.0057863007106055], [-0.0023082781314278, 0.0057863007106055, 0.23477281511623]]","[0.2259579851336901, 0.2328297754222143, 0.2401420955343959]",0.232976618696767,0.007093195272606,0.240142095534396,0.22595798513369
5,0.0001,4,30,"[[0.23828568667312, 0.0041427467040361, -0.0097896045340917], [0.0041427467040361, 0.24250167901131, 0.0046639782998177], [-0.0097896045340917, 0.0046639782998177, 0.23601445307843]]","[0.22506325348482364, 0.24700535042048016, 0.2447332148575561]",0.23893393958762,0.012065968660899,0.24700535042048,0.225063253484824
5,0.0001,5,30,"[[0.24383540821245, 0.0039662639719294, -0.0091333337165553], [0.0039662639719294, 0.24482475715476, 0.0086117032983803], [-0.0091333337165553, 0.0086117032983803, 0.24349687424798]]","[0.22926542990400156, 0.24831580395473277, 0.25457580575645555]",0.244052346538397,0.013182813937237,0.254575805756456,0.229265429904002
5,0.0001,6,30,"[[0.2427756182736, 0.0007563512046796, -0.010547307853171], [0.0007563512046796, 0.24572983654114, 0.010224307759584], [-0.010547307853171, 0.010224307759584, 0.24348997395347]]","[0.22871603008393815, 0.2450393091384537, 0.25824008954581845]",0.24399847625607,0.014789524048932,0.258240089545818,0.228716030083938
5,0.0001,1,35,"[[0.25448204455581, 0.0006232096749956, -0.0033021019102902], [0.0006232096749956, 0.25018035514085, 0.0026971693141584], [-0.0033021019102902, 0.0026971693141584, 0.25006923624816]]","[0.24639217912798478, 0.25634577790912433, 0.2519936789077109]",0.251577211981607,0.004989851270266,0.256345777909124,0.246392179127985
5,0.0001,2,35,"[[0.2567059260863, -0.0007182650468939, 0.0011833047556868], [-0.0007182650468939, 0.25601636034353, 0.0006090076059055], [0.0011833047556868, 0.0006090076059055, 0.25974385885219]]","[0.26017997186392283, 0.25703077364215743, 0.25525539977593975]",0.257488715094007,0.002494019916205,0.260179971863923,0.25525539977594
5,0.0001,3,35,"[[0.26327726185788, -6.5843801709677e-05, -0.0044691284023818], [-6.5843801709677e-05, 0.26514627944163, 0.003118016027384], [-0.0044691284023818, 0.003118016027384, 0.26680399640491]]","[0.27105665412764657, 0.259638994863658, 0.26453188871311556]",0.265075845901473,0.005728232959143,0.271056654127647,0.259638994863658
5,0.0001,4,35,"[[0.2725269136198, 0.0030762350810435, -0.01318207652693], [0.0030762350810435, 0.27566541039483, 0.004223088403053], [-0.01318207652693, 0.004223088403053, 0.26794757788185]]","[0.25550973287555184, 0.2836358152035739, 0.2769943538173539]",0.272046633965493,0.014701329041282,0.283635815203574,0.255509732875552
5,0.0001,5,35,"[[0.27477519820041, 0.0095268432505987, -0.0084234900568702], [0.0095268432505987, 0.27913023987008, 0.011915507886474], [-0.0084234900568702, 0.011915507886474, 0.27680330449434]]","[0.25698440604101225, 0.28356306706653805, 0.2901612694572801]",0.276902914188277,0.01756258220783,0.29016126945728,0.256984406041012
5,0.0001,6,35,"[[0.27849942414336, 0.0044460732810574, -0.0059447421278533], [0.0044460732810574, 0.27906205402655, 0.010875075314384], [-0.0059447421278533, 0.010875075314384, 0.27540010905467]]","[0.2627211229155477, 0.28195424899843796, 0.288286215310594]",0.277653862408193,0.013314033232307,0.288286215310594,0.262721122915548
5,0.0001,1,40,"[[0.29253207916004, 0.0017201216296368, 0.0001149106501562], [0.0017201216296368, 0.28835703736204, 0.0056442144569411], [0.0001149106501562, 0.0056442144569411, 0.28508166633731]]","[0.29404215758798324, 0.29116270342409284, 0.28076592184731375]",0.288656927619797,0.006983823676648,0.294042157587983,0.280765921847314
5,0.0001,2,40,"[[0.29510777700854, -0.0058689923919009, 0.0027181325216954], [-0.0058689923919009, 0.29361057466307, 0.0020997569819162], [0.0027181325216954, 0.0020997569819162, 0.29579360170286]]","[0.287125775338078, 0.30039239568030685, 0.29699378235608526]",0.29483731779149,0.00689119426442,0.300392395680307,0.287125775338078
5,0.0001,3,40,"[[0.30061792330614, 0.0016711857582628, -0.0022425724167495], [0.0016711857582628, 0.30183837396446, 0.0010868216271393], [-0.0022425724167495, 0.0010868216271393, 0.30406668330367]]","[0.29837833389978036, 0.30295244081316236, 0.30519220586132734]",0.30217432685809,0.00347293950025,0.305192205861327,0.29837833389978
5,0.0001,4,40,"[[0.30989786966809, 0.0037082880226603, -0.01411431415948], [0.0037082880226603, 0.31099904333389, -0.0003073769664832], [-0.01411431415948, -0.0003073769664832, 0.30564333527684]]","[0.29322323638546466, 0.3228220006995711, 0.31049501119378414]",0.308846749426273,0.014868062663682,0.322822000699571,0.293223236385465
5,0.0001,5,40,"[[0.31317866030883, 0.010699649165726, -0.0096948663685471], [0.010699649165726, 0.31067910748141, 0.0067268924583517], [-0.0096948663685471, 0.0067268924583517, 0.31551872231643]]","[0.294739870828467, 0.324779644024586, 0.3198569752536172]",0.313125496702223,0.016111536116537,0.324779644024586,0.294739870828467
5,0.0001,6,40,"[[0.31575959131784, 0.003596669030818, -0.0063604852088191], [0.003596669030818, 0.31174255266913, 0.00680044103067], [-0.0063604852088191, 0.00680044103067, 0.31252518881579]]","[0.30176931610185687, 0.32105771426286855, 0.3172003024380346]",0.313342444267587,0.010206511556448,0.321057714262869,0.301769316101857
5,0.0001,1,45,"[[0.33362475032249, 0.0005983911919929, 0.0001623221714139], [0.0005983911919929, 0.32952856347811, 0.0040361766932649], [0.0001623221714139, 0.0040361766932649, 0.32752743970083]]","[0.333899817528017, 0.3324175726527551, 0.3243633633206581]",0.33022691783381,0.005131784885796,0.333899817528017,0.324363363320658
5,0.0001,2,45,"[[0.33514392264717, -0.0041229705542031, 0.0046511397337517], [-0.0041229705542031, 0.33419297947114, 0.0001033819815385], [0.0046511397337517, 0.0001033819815385, 0.33877366185132]]","[0.3426372076205562, 0.3292996971071326, 0.33617365924194115]",0.336036854656543,0.006669807590543,0.342637207620556,0.329299697107133
5,0.0001,3,45,"[[0.34390065932719, -0.002617038320412, -0.0015597163772351], [-0.002617038320412, 0.34500115881484, 0.0003483676369543], [-0.0015597163772351, 0.0003483676369543, 0.33893080475364]]","[0.3473165575432054, 0.3420622866304515, 0.3384537787220127]",0.342610874298556,0.004456783978447,0.347316557543205,0.338453778722013
5,0.0001,4,45,"[[0.35205965697275, 0.007395497205778, -0.014435777453967], [0.007395497205778, 0.34787255653985, -0.0015513654373711], [-0.014435777453967, -0.0015513654373711, 0.34954489018241]]","[0.36749888007211245, 0.33501601041941315, 0.3469622132034842]",0.34982570123167,0.01642966457309,0.367498880072112,0.335016010419413
5,0.0001,5,45,"[[0.3549064785881, 0.014073317126288, -0.01243365218692], [0.014073317126288, 0.34875988375095, 0.0072683400713108], [-0.01243365218692, 0.0072683400713108, 0.35735907280932]]","[0.3304952861112474, 0.3699690072950872, 0.3605611417420352]",0.353675145049457,0.02061810803305,0.369969007295087,0.330495286111247
5,0.0001,6,45,"[[0.35848421530571, 0.0051580440075784, -0.010432166946035], [0.0051580440075784, 0.3461940401627, 0.0063650693332161], [-0.010432166946035, 0.0063650693332161, 0.35695449111188]]","[0.33852990846572584, 0.36819588621292826, 0.3549069519016356]",0.35387758219343,0.014859753040394,0.368195886212928,0.338529908465726
5,0.0001,1,50,"[[0.37724170623985, 0.0001644971358617, 0.0017503069205836], [0.0001644971358617, 0.37333151816251, 0.0077758141840454], [0.0017503069205836, 0.0077758141840454, 0.37162984906673]]","[0.3807851958946107, 0.3768725388438621, 0.3645453387306168]",0.374067691156363,0.00847547155557,0.380785195894611,0.364545338730617
5,0.0001,2,50,"[[0.38047163713401, -0.00616473658431, 0.0023653270547637], [-0.00616473658431, 0.38159852914735, 0.0022832599463941], [0.0023653270547637, 0.0022832599463941, 0.38282243884033]]","[0.3736652152868601, 0.38722789903098365, 0.3839994908038466]",0.381630868373897,0.007084798991328,0.387227899030984,0.37366521528686
5,0.0001,3,50,"[[0.38943624680413, -0.0088560894986243, -0.0028563154177179], [-0.0088560894986243, 0.3882138547218, 0.0036048115713047], [-0.0028563154177179, 0.0036048115713047, 0.38338865826806]]","[0.3990268397905347, 0.3797578263134428, 0.38225409369001273]",0.38701291993133,0.010478957032614,0.399026839790535,0.379757826313443
5,0.0001,4,50,"[[0.39791367115139, 0.0051291741263834, -0.015716670386682], [0.0051291741263834, 0.3914006582591, -0.002932943614001], [-0.015716670386682, -0.002932943614001, 0.39340852551635]]","[0.4130904251570182, 0.37966142499168587, 0.3899710047781358]",0.39424095164228,0.017118669565139,0.413090425157018,0.379661424991686
5,0.0001,5,50,"[[0.40133531340356, 0.015447171914021, -0.01008077563312], [0.015447171914021, 0.38864598712708, 0.0037666621860685], [-0.01008077563312, 0.0037666621860685, 0.40117698445188]]","[0.3752194428974591, 0.41503456123387644, 0.40090428085118446]",0.39705276166084,0.020185057891691,0.415034561233876,0.375219442897459
5,0.0001,6,50,"[[0.40277825749482, 0.0052371644882371, -0.0086287491182196], [0.0052371644882371, 0.38964478945809, 0.0020946447012509], [-0.0086287491182196, 0.0020946447012509, 0.40385209442235]]","[0.41216323869617855, 0.39789414528059897, 0.3862177573984827]",0.39875838045842,0.012994313247502,0.412163238696178,0.386217757398483
5,0.0001,1,55,"[[0.42929899576506, 0.000497223903846, 0.0034040553922457], [0.000497223903846, 0.42423988388679, 0.0039965976496331], [0.0034040553922457, 0.0039965976496331, 0.42210400265442]]","[0.4312951004656401, 0.4258792317804984, 0.41846855006013184]",0.42521429410209,0.006439076441027,0.43129510046564,0.418468550060132
5,0.0001,2,55,"[[0.42942964952292, -0.0026914912027475, 0.0061783076032847], [-0.0026914912027475, 0.43032052124393, 0.0019452816227128], [0.0061783076032847, 0.0019452816227128, 0.42825499680087]]","[0.4214418918318149, 0.4351648559570548, 0.43139841977885013]",0.429335055855907,0.007090348306292,0.435164855957055,0.421441891831815
5,0.0001,3,55,"[[0.43866179144242, -0.0077977125673212, -0.0045424036345383], [-0.0077977125673212, 0.43342339665456, 0.0015204261901415], [-0.0045424036345383, 0.0015204261901415, 0.43704242116724]]","[0.4465061349012983, 0.42757226730942677, 0.4350492070534949]",0.43637586975474,0.009536396643323,0.446506134901298,0.427572267309427
